Year,Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2010,Caribbean Netherlands,..,..,..,..,..,..,20,12,3,..,307,..,..,..,5,..,..,47,..,..,..,..,..,..,..,..,..,..,33,..,..,..,..,..,..,..,53,..,..,..,..,..,..,10,10,..,199,..,..,..,..,..,..,16,1732,..,..,..,..,..,..,13,493,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..,..,64,40,..,..,..,..,5,29,..,..,..,..,..,8,165,19,..,..,..,..,..,..,..,..,45,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,782,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,28,6,..,..,..,..,..,..,..,..,6,..,..,9,..,..,..,..,..,..,..,..,..,296,..,..,..,..,..,..,8,..,..,..,141,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,39,..,340,..,..,..,..,199,..,..,..,..,..,..
2010,Cayman Islands,..,..,..,..,..,..,..,..,4,..,..,97,37,..,90,..,..,109,..,6,178,..,24,..,..,..,..,31,..,..,..,..,..,..,..,..,632,..,..,..,..,7,..,..,..,..,180,..,..,..,84,..,..,335,10,..,..,..,..,11,..,..,47,..,..,..,..,..,..,..,..,..,..,4,22,..,..,..,..,..,85,..,..,..,..,9,..,..,..,..,..,182,11,..,623,..,..,412,..,6,..,99,..,2,74,4771,14,..,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,18,..,..,..,..,..,..,..,..,..,..,..,30,..,35,148,28,10,..,..,..,..,65,..,68,..,..,5,923,..,..,20,..,..,..,..,..,..,..,..,..,4,..,22,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18,..,12,..,..,..,..,..,..,57,..,..,..,45,..,..,..,..,137,..,..,..,..,..,..,..,..,1042,2,1333,..,..,..,..,18,..,..,..,..,6,12
2010,Cuba,..,57,24,..,..,57,..,..,80,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32,..,..,..,..,..,50,..,..,..,..,..,32,..,..,..,..,..,91,230,..,..,74,..,..,..,..,..,..,..,..,..,71,..,..,..,..,..,47,27,..,..,..,..,..,..,..,..,..,..,72,..,..,..,..,..,164,..,..,..,35,40,..,..,30,..,..,..,665,..,..,25,..,..,..,..,..,..,..,..,162,133,..,..,..,..,..,..,..,..,..,30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89,..,..,..,..,..,..,..,..,23,..,..,32,..,29,..,52,..,..,..,..,16,672,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2266,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170,..,29,..,239,..,..,..,..,94,..,..,..,..,..,..
2010,Curaçao,..,..,..,..,..,..,10,12,7,..,581,..,..,..,37,..,..,31,..,38,..,..,..,..,..,..,..,..,15,..,..,..,..,..,..,..,54,875,..,..,..,..,..,213,67,..,1513,..,..,..,..,..,..,103,..,..,..,..,..,..,..,17,1242,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59,..,..,..,..,1,38,..,..,..,..,178,992,..,..,..,..,362,81,..,..,..,..,..,16,348,56,..,..,..,..,..,..,..,..,153,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,4427,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42,..,..,412,3,..,..,..,..,..,..,..,..,38,..,..,45,..,..,..,..,..,..,..,..,..,198,..,..,..,..,..,..,7,..,..,..,746,..,..,..,..,..,..,..,..,..,..,..,39,..,..,..,..,..,..,..,..,9,..,158,7,..,..,..,689,..,..,..,..,..,..
2010,Dominica,..,..,..,..,..,..,12,182,..,..,14,2,..,..,4,..,..,78,..,..,..,..,..,..,..,..,..,..,36,..,..,..,..,..,..,..,81,..,..,..,..,..,..,22,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46,5,..,..,..,..,11,..,..,..,..,..,11,..,..,..,..,90,594,..,..,..,..,14,..,..,..,..,..,..,..,38,..,..,..,..,..,..,..,..,..,23,..,..,..,..,..,..,..,..,..,..,..,..,..,86,..,..,..,..,..,..,..,..,74,..,..,..,..,..,..,5,..,..,..,..,17,..,..,..,..,..,..,..,..,..,..,..,..,..,13,..,..,..,..,..,..,..,..,22,122,..,60,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,10,..,..,..,..,..,..,..,156,..,..,..,..,..,..,..,..,282,..,328,..,..,..,..,4,..,..,..,..,..,..
2010,Dominican Republic,..,..,..,..,..,..,20,90,569,..,93,26,126,..,28,17,..,..,..,149,..,..,13,8,96,5,..,303,37,..,41,..,..,..,59,11,647,..,..,81,3,..,334,789,..,..,1731,..,..,2,155,..,..,2016,..,..,15,..,..,15,..,6,..,283,..,120,..,..,..,..,..,..,..,10,1174,..,..,..,..,..,1047,..,..,43,..,..,31,..,219,..,..,16,193328,..,193,14,..,67,..,23,18,19,..,41,2561,92,165,..,5,..,..,..,..,..,..,96,..,..,..,..,..,..,..,..,7,..,..,13,..,22,..,..,..,740,..,..,..,..,..,24,..,..,..,..,..,364,..,..,120,..,19,..,..,30,..,56,..,373,..,13,824,25,28,61,3107,..,304,5,..,18,188,..,45,78,..,36,..,..,..,..,14,..,31,..,..,..,..,..,..,..,..,3,..,4082,..,11,..,16,..,41,654,15,..,15,..,..,..,..,..,13,..,20,..,14,..,..,24,..,243,..,12797,43,88,..,..,2547,..,5,..,..,..,..
2010,Grenada,..,..,..,..,..,..,..,19,..,..,..,..,..,..,15,..,..,88,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52,..,..,..,..,..,..,..,..,..,..,..,..,..,56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,81,..,87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,720,..,..,..,..,..,..,..,..,..,..,..,691,..,..,..,300,..,..,..,..,..,..
2010,Guadeloupe,..,..,69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,234,..,..,..,..,..,..,..,28,..,..,..,..,..,..,..,..,218,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1563,328,..,..,..,..,..,..,..,..,..,..,..,24478,518,..,..,..,..,138,..,..,..,..,..,..,..,..,..,..,82,6920,..,..,..,..,88,..,..,..,..,..,..,159,..,..,..,..,..,..,..,..,..,..,112,..,..,..,..,..,..,..,..,..,..,..,..,..,3939,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,352,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,205,..,..,..,..,101,..,..,..,..,..,182,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,..,..,98,130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,183,..,218,..,..,..,..,..,..,..,..,..,..,..
2010,Haiti,..,..,..,..,..,..,..,..,505,..,..,..,264,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,591,..,..,..,..,..,403,381,..,..,805,..,..,..,208,..,..,1278,..,..,..,..,..,..,..,..,2557,..,..,..,..,..,..,..,..,..,..,..,514,..,..,..,..,..,1008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1620,..,228,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,394,..,..,..,1357,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1550,..,..,..,..,..,..,452,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1634,..,221,..,..,2527,..,..,..,..,..,..
2010,Jamaica,..,..,..,..,..,..,..,77,..,..,..,..,..,..,335,..,..,269,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,706,..,..,..,..,..,..,..,..,..,..,..,..,..,45,..,..,911,..,..,..,..,..,..,..,69,..,..,..,59,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103,..,..,136,..,..,..,..,..,71,..,..,722,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55,..,..,..,..,..,..,..,..,34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48,166,..,113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1161,..,..,..,..,..,..,..,..,2370,..,3256,..,..,..,..,..,..,..,..,..,..,..
2010,Martinique,..,..,42,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54,..,..,..,..,..,..,..,28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,175,58,..,..,..,..,..,..,..,..,..,..,..,20742,588,..,..,..,..,..,..,..,..,..,..,1702,..,..,..,..,..,1039,..,..,..,..,..,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106,..,..,..,..,..,844,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Montserrat,..,..,..,..,..,..,..,52,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121,17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48,..,..,19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26,..,..,..,..,..,..,..,..,51,..,60,..,..,..,..,..,..,..,..,..,..,..
2010,Puerto Rico,..,..,..,..,..,..,..,..,642,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,..,..,45,..,..,..,..,..,..,..,..,56,..,..,..,..,..,493,633,..,..,2151,..,..,..,259,..,..,6039,..,..,..,..,..,..,..,569,29989,468,17,622,..,..,..,..,..,..,..,..,68,..,..,..,..,..,242,..,..,..,..,..,..,..,240,..,..,25,110,..,82,..,..,24,..,..,..,..,..,22,91,21,39,43,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1473,..,..,..,..,..,..,..,..,..,..,..,14,..,..,112,..,..,..,..,..,..,..,..,289,..,..,283,67,9,17,..,..,50,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1099,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,83,..,10,..,..,..,..,..,..,83,..,87095,208,..,..,..,1006,31,..,..,..,..,..
2010,Saint Kitts and Nevis,..,..,..,..,..,..,..,191,..,..,..,..,..,..,13,..,..,43,..,..,..,..,..,..,..,..,..,..,119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,..,..,..,..,..,401,..,..,..,..,..,..,..,..,..,..,..,..,..,68,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56,..,86,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148,..,..,..,..,..,..,..,..,..,..,..,283,..,..,..,..,..,..,..,..,..,..
2010,Saint Lucia,..,..,..,..,..,..,15,58,..,..,6,5,..,..,9,..,..,380,..,..,1,..,2,..,..,..,..,8,3,..,..,..,..,..,..,..,118,..,3,..,..,..,..,24,..,..,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,112,20,..,..,..,..,..,..,..,..,..,..,..,49,107,..,..,..,..,28,15,..,..,..,92,11,..,3,..,..,804,..,..,..,..,..,70,..,..,..,..,..,..,8,72,5,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..,..,255,..,..,..,1,..,..,..,..,14,..,..,..,..,..,..,14,..,1,..,..,5,..,..,..,..,9,..,14,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,19,..,..,183,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,17,..,..,..,22,..,..,..,..,..,..,..,357,..,..,..,..,..,..,..,..,441,..,335,6,..,..,..,27,..,..,..,..,..,1
2010,Saint Vincent and the Grenadines,..,..,..,..,..,..,..,32,..,..,..,..,..,..,..,..,..,189,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,102,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71,..,..,..,..,..,..,36,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,177,..,..,..,..,..,106,..,..,..,..,..,..,..,..,..,..,..,..,..,61,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,96,..,..,..,..,..,..,..,..,..,..,..,43,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,466,..,..,..,..,..,..,..,..,398,..,168,..,..,..,..,..,..,..,..,..,..,..
2010,Sint Maarten (Dutch part),..,..,..,..,..,..,200,232,..,..,541,..,..,..,..,..,..,34,..,..,..,..,..,..,..,..,..,..,396,..,..,..,..,..,..,..,18,74,..,..,..,..,..,88,..,..,82,..,..,..,..,..,..,295,696,..,..,..,..,..,..,739,1227,..,..,..,..,..,..,..,..,..,..,..,44,..,..,..,..,..,..,..,..,..,..,..,919,..,..,..,..,846,1518,..,..,..,..,776,34,..,..,..,..,..,..,974,..,..,..,..,..,..,..,..,..,186,..,..,..,..,..,..,..,..,..,..,..,..,..,34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,341,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,361,213,..,35,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,229,..,..,..,..,..,..,..,..,..,..,..,71,..,..,..,..,..,..,..,..,26,..,135,34,..,..,..,21,..,..,..,..,..,..
2010,Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,485,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,875,..,..,..,..,..,..,457,..,..,..,..,..,..,..,..,..,43,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124,..,..,..,..,3358,..,..,..,..,..,4397,..,..,..,..,..,536,..,..,..,..,..,..,..,748,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,309,..,..,..,..,..,..,..,..,..,..,164,..,..,..,..,..,..,..,..,..,..,..,..,403,..,2717,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1211,..,2887,..,..,..,..,709,..,..,..,..,..,..
2010,Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,238,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,677,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4878,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,227,..,385,..,..,..,..,..,..,..,..,..,..,..
2010,United States Virgin Islands,..,..,..,..,..,..,503,2085,..,..,239,..,..,..,..,..,..,192,..,..,..,..,..,..,..,..,..,..,1053,..,..,..,..,..,..,..,..,201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2650,1821,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,283,..,..,..,..,..,..,308,..,..,..,..,..,..,..,..,..,..,..,..,169,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,328,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2037,..,..,..,..,..,..,..,..,3256,1644,..,261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,840,..,..,..,..,..,..,..,..,..,..,8191,..,..,..,..,..,..,..,..,..,..,..
2010,Central America,32,4,124,..,..,26,..,54,9981,53,21,466,423,2,48,1,75,40,2,862,1913,..,6,3,1647,..,..,3408,..,..,196,..,..,..,..,35,7889,..,40,4,..,35,4921,14290,1879,1,39116,..,5,..,10563,20,104,11686,13,3,133,65,83,316,..,18,3601,3414,203,23295,..,..,..,48,..,..,..,83,5506,14,..,..,..,49,6419,1,..,420,189,18,..,2,33321,..,..,35,909,..,23999,214,..,3138,196,338,48,272,..,1595,6058,745,2039,142,..,46,..,..,..,1,12,946,..,..,32,3,52,4,..,..,44,..,..,..,..,3,..,..,..,15787,..,1,11,..,1,191,1,87,..,..,7,1521,..,92,153054,..,175,..,..,202,3,174,..,7339,..,328,7699,1619,557,492,1487,2,3662,3,..,305,1389,..,..,..,..,20,1,..,..,..,141,95,44,..,..,49,..,59,23,..,7,153,..,15549,1,199,1,11,1,514,1590,318,..,14,151,..,..,..,..,79,1,265,..,..,..,6,556,..,3840,1,403952,3,1986,..,..,10052,73,..,..,8,..,1
2010,Belize,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,342,..,..,..,..,..,..,914,32,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3842,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36,..,..,..,..,..,..,..,9678,..,..,..,24,..,3678,..,..,174,..,..,..,..,..,..,..,256,..,..,..,..,..,..,..,..,..,33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1579,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,212,..,1820,..,..,..,..,..,..,..,..,..,..,..
2010,Costa Rica,1,4,5,..,..,2,..,..,699,4,21,33,91,2,9,1,3,7,2,169,82,..,6,3,228,..,..,264,..,..,31,..,..,..,..,4,784,..,7,4,..,35,877,180,1725,1,10326,..,5,..,..,2,13,2986,..,3,..,17,..,36,..,..,364,684,10,6112,..,..,..,1,..,..,..,7,478,5,..,..,..,5,1059,1,..,22,5,5,..,2,1343,..,..,16,41,..,1664,40,..,33,10,80,10,14,..,108,1300,91,160,8,..,8,..,..,..,1,..,58,..,..,6,3,5,4,..,..,4,..,..,..,..,3,..,..,..,1411,..,1,11,..,1,1,1,4,..,..,7,345,..,4,136118,..,..,..,..,46,3,9,..,5773,..,25,1923,49,129,45,213,2,137,3,..,47,203,..,..,..,..,1,1,..,..,..,9,..,..,..,..,7,..,14,..,..,..,25,..,1194,1,..,1,11,1,75,370,10,..,14,..,..,..,..,..,10,1,4,..,..,..,6,54,..,300,1,7137,3,160,..,..,666,1,..,..,..,..,1
2010,El Salvador,..,..,..,..,..,..,..,..,126,..,..,10,5,..,..,..,6,19,..,25,154,..,..,..,28,..,..,109,..,..,..,..,..,..,..,..,126,..,..,..,..,..,111,153,4,..,270,..,..,..,388,..,..,68,..,..,..,..,..,..,..,..,38,56,..,..,..,..,..,..,..,..,..,..,123,..,..,..,..,..,123,..,..,..,..,..,..,..,3977,..,..,..,..,..,4571,..,..,7,..,11,..,6,..,18,173,6,36,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,753,..,..,..,..,..,..,..,..,..,..,..,21,..,..,3969,..,..,..,..,..,..,..,..,198,..,7,132,10,..,9,33,..,75,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,291,..,15,..,..,..,22,24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51,..,2562,..,48,..,..,106,..,..,..,..,..,..
2010,Guatemala,..,..,..,..,..,..,..,..,297,..,..,37,..,..,..,..,..,..,..,..,405,..,..,..,54,..,..,122,..,..,..,..,..,..,..,..,224,..,..,..,..,..,157,307,..,..,537,..,..,..,515,..,..,341,..,..,..,..,..,..,..,..,57,82,1,3599,..,..,..,..,..,..,..,..,157,9,..,..,..,..,354,..,..,..,184,..,..,..,..,..,..,..,8,..,3279,..,..,..,19,11,..,..,..,73,226,..,80,..,..,..,..,..,..,..,..,19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8892,..,..,..,..,..,..,..,..,..,..,..,61,..,..,3941,..,..,..,..,..,..,11,..,135,..,26,226,13,..,23,51,..,955,..,..,..,..,..,..,..,..,..,..,..,..,..,25,..,..,..,..,..,..,..,..,..,..,..,..,717,..,13,..,..,..,29,90,46,..,..,..,..,..,..,..,..,..,9,..,..,..,..,..,..,125,..,4124,..,79,..,..,118,..,..,..,..,..,..
2010,Honduras,..,..,..,..,..,..,..,..,77,..,..,..,..,..,..,..,..,..,..,12,137,..,..,..,77,..,..,69,..,..,..,..,..,..,..,..,138,..,33,..,..,..,112,270,..,..,348,..,..,..,328,..,..,297,..,..,..,31,..,..,..,..,60,221,..,2913,..,..,..,..,..,..,..,..,59,..,..,..,..,..,136,..,..,..,..,..,..,..,1667,..,..,..,27,..,..,..,..,..,..,..,..,..,..,42,140,16,54,15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,553,..,..,..,..,..,..,..,..,..,..,..,45,..,..,2793,..,..,..,..,..,..,..,..,162,..,15,157,..,..,..,57,..,30,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,212,..,59,..,..,..,12,31,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51,..,2683,..,30,..,..,35,..,..,..,..,..,..
