Year,Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2015,Mayotte,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"30,885",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"5,189",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,857",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Mozambique,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"3,598",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,243",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,958,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,840",..,..,..,..,..,..,"42,575",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,504,..,..,..,..,..,..,..,"1,792",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,884",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,053",..,..,..,..,..,..,..,..,..,..,"3,407","15,622"
2015,Réunion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,170",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"37,954",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"8,864",..,..,..,..,..,..,..,..,"2,675","3,334",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Rwanda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"29,813",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"121,064",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,083",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"44,440",..,..,..,"21,315",..,..,..,..,..,..,..,..,..,..,..,..
2015,Seychelles,..,..,..,..,..,..,..,..,..,..,..,24,..,..,..,..,44,..,..,24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61,..,..,..,..,..,..,..,..,..,24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117,..,..,..,..,..,47,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,756",39,..,..,..,..,..,47,..,..,..,..,255,..,..,..,..,..,..,..,..,..,..,..,..,154,..,..,13,..,..,..,..,..,144,..,..,..,..,..,..,..,..,..,..,..,..,20,..,..,..,..,..,93,..,..,..,..,5,..,..,..,..,..,179,..,..,..,..,..,..,..,..,57,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22,100,..,18,171,..,..,..,..,..,..,..,..,..,119,..,..,..,..,..,..,..,..,..,..,14,..,..,134,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Somalia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,..,"6,539",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,941",..,..
2015,South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,924","2,062",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"39,217",..,..,..,..,..,"2,046",..,..,"1,319",..,"6,002",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,562,..,..,..,..,..,..,..,..,..,..,..,"3,801",..,..,..,..,..,..,..,..,67,..,..,..,..,..,..,..,81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,406",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"285,264",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"68,428",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Uganda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124,..,..,21,..,..,..,..,..,..,..,..,..,..,..,..,"20,892",..,..,..,119,..,..,..,..,..,..,154,..,..,..,..,..,..,..,..,..,..,..,..,..,35,"109,908",91,..,..,..,..,..,..,..,"1,712",..,525,..,..,..,..,98,..,..,..,..,..,116,..,..,21,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,495",..,..,..,..,..,..,38,..,74,..,..,"24,496",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,..,..,..,..,113,..,..,..,..,..,..,..,..,..,165,..,..,..,..,..,..,..,..,..,..,143,..,..,..,184,"38,241",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"13,865",..,"346,661",41,..,..,"35,274",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,574,"12,786",492,..,..,..,..,..,..,..,..,..,..,..
2015,United Republic of Tanzania,..,..,..,..,..,498,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42,..,..,..,..,..,"87,662",..,..,..,116,..,..,..,..,..,..,..,..,..,..,236,"12,618",..,..,..,..,..,..,..,..,..,"44,125",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,494,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"3,427",..,..,..,..,..,..,242,..,..,..,..,"15,513",..,..,..,..,..,..,75,..,..,..,..,..,..,"3,156",..,..,..,..,..,..,..,88,..,..,..,..,..,..,..,..,"7,288",..,251,..,..,..,..,..,..,..,..,..,..,..,..,269,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,202,..,..,..,..,..,..,..,..,..,..,..,316,..,..,..,..,..,..,"1,415",279,..,..,..,..,..,..,60,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,315",..,..,613,..,627,..,..,..,..,..,..,..,..,..,"4,312",508
2015,Zambia,..,..,..,..,..,"19,119",..,..,..,..,..,133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,515,..,..,..,..,..,"1,624",..,..,118,110,..,..,..,..,..,..,318,..,..,..,..,"4,391",..,..,..,..,..,..,..,..,..,"10,768",..,..,..,..,..,62,..,..,..,..,..,..,..,..,..,42,..,..,..,..,..,133,58,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,198",..,..,..,..,..,..,..,..,52,..,..,251,..,..,..,..,..,..,..,..,..,..,..,..,..,"7,119",..,..,78,..,..,..,..,..,..,..,..,..,..,..,..,..,660,..,363,..,..,..,..,..,..,..,232,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"3,750",..,..,..,..,..,..,..,..,..,36,..,..,..,..,..,..,..,..,..,"1,570",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,184,..,..,630,"3,073",465,..,..,..,..,..,..,..,..,..,..,"9,719"
2015,Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,413",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"49,219",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"40,578",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"8,001",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"3,250",..,..,..,..,..,..,..,..,..,..,..,"13,183",..
2015,Middle Africa,..,..,30,..,..,"112,376",..,..,..,..,..,5,7,..,..,..,..,..,..,147,..,"25,117",..,..,..,..,..,..,..,..,..,"1,807","22,802","32,884",..,"41,301",276,..,..,"335,768","46,113",..,..,137,..,..,..,..,"17,443",..,..,921,..,369,..,4,..,43,"233,618",2,..,..,..,..,21,..,"31,371",..,..,..,..,..,..,..,"19,288",..,..,"2,567",..,..,495,609,..,71,..,..,..,..,..,"4,797",..,..,..,..,..,..,..,..,..,..,..,6,..,4,267,..,10,..,..,..,..,..,..,..,..,936,..,"2,464",705,..,..,..,..,..,..,..,"26,954",..,..,..,723,..,..,..,..,..,..,..,..,236,893,..,"3,181",..,..,87,..,..,..,"5,691","53,139",..,..,..,..,..,..,..,..,..,..,..,..,"38,115",..,..,49,..,..,..,"1,620","155,803",..,..,..,..,..,..,..,"32,190",..,"7,812",..,..,..,..,..,..,19,..,..,"22,528","6,390",514,..,..,"210,031",..,..,6,77,9,..,..,..,..,"8,836",..,..,..,65,5,..,..,..,"5,089",..,..,118,..,749,..,..,..,..,..,..,..,..,..,"1,345",..
2015,Angola,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"32,176",..,..,..,..,..,..,124,..,..,..,..,..,..,..,"4,302",..,..,124,..,..,..,..,..,..,"136,171",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,328",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,872,..,"3,181",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"37,450",..,..,..,..,..,..,..,"4,202",..,..,..,..,..,..,..,"29,327",..,..,..,..,..,..,..,..,..,..,..,"22,516",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,345",..
2015,Cameroon,..,..,..,..,..,"1,461",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,174",..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,..,..,"146,406","36,746",..,..,..,..,..,..,..,"1,649",..,..,..,..,..,..,..,..,..,"2,164",..,..,..,..,..,..,..,"1,957",..,..,..,..,..,..,..,"2,406",..,..,580,..,..,160,..,..,71,..,..,..,..,..,"2,625",..,..,..,..,..,..,..,..,..,..,..,..,..,..,240,..,..,..,..,..,..,..,..,..,..,..,..,"2,464",..,..,..,..,..,..,..,..,"2,744",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71,..,..,..,"4,011","47,106",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,673,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118,..,445,..,..,..,..,..,..,..,..,..,..,..
2015,Central African Republic,..,..,..,..,..,..,..,..,..,..,..,5,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92,..,..,..,"4,435",..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,"9,088",2,..,..,..,..,21,..,..,..,..,..,..,..,..,..,"4,663",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62,..,..,..,..,..,..,..,..,39,..,..,..,..,..,..,..,..,19,..,..,12,..,..,..,..,"9,066",..,..,6,77,..,..,..,..,..,4,..,..,..,..,5,..,..,..,..,..,..,..,..,73,..,..,..,..,..,..,..,..,..,..,..
2015,Chad,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"19,923",..,..,..,"50,299",..,..,..,..,..,..,..,..,460,..,..,..,..,..,..,..,..,..,165,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,570,..,..,188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,705,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,680","1,606",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"196,035",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Congo,..,..,..,..,..,"19,785",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"7,188",..,..,..,..,..,..,..,..,..,..,..,..,..,"4,573",..,..,..,"16,394","3,639",..,..,72,..,..,..,..,..,..,..,..,..,369,..,..,..,..,"83,368",..,..,..,..,..,..,..,721,..,..,..,..,..,..,..,"4,677",..,..,"1,619",..,..,310,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,441,..,..,..,..,..,..,..,..,..,..,"11,215",..,..,..,723,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,608,..,..,..,..,..,..,"1,558","10,873",..,..,..,..,..,..,..,..,..,"3,106",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,310",..,..,..,..,..,..,..,..,..,..,..,..,..,67,..,..,..,..,..,..,..,..,..,..,..
2015,Democratic Republic of the Congo,..,..,..,..,..,"90,622",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"22,758",..,..,..,..,..,..,"122,669",..,..,..,..,..,..,..,..,"5,361",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"140,660",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"6,390",..,..,..,"4,930",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"5,089",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Equatorial Guinea,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,440",..,..,110,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,578,..,..,..,..,..,..,..,..,..,..,..,..,..,514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Gabon,..,..,30,..,..,294,..,..,..,..,..,..,..,..,..,..,..,..,..,147,..,"16,755",..,..,..,..,..,..,..,..,..,"1,807",44,..,..,"16,542",87,..,..,..,"1,169",..,..,65,..,..,..,..,"5,671",..,..,797,..,..,..,..,..,43,"2,662",..,..,..,..,..,..,..,"28,600",..,..,..,..,..,..,..,"4,532",..,..,..,..,..,25,609,..,..,..,..,..,..,..,844,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,10,..,..,..,..,..,..,..,..,495,..,..,..,..,..,..,..,..,..,..,"12,855",..,..,..,..,..,..,..,..,..,..,..,..,236,..,..,..,..,..,..,..,..,..,..,"4,263",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49,..,..,..,..,68,..,..,..,..,..,..,..,"2,246",..,"4,033",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,..,..,..,..,"7,522",..,..,..,65,..,..,..,..,..,..,..,..,..,164,..,..,..,..,..,..,..,..,..,..,..
2015,Sao Tome and Principe,..,..,..,..,..,214,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,708,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93,..,..,..,..,..,..,..,..,..,..,70,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Northern Africa,151,152,"13,971",..,..,17,..,12,125,218,..,496,776,1,15,492,96,..,505,"1,319",..,1,..,..,..,139,..,199,..,54,51,12,4,..,..,374,"1,292",..,..,"6,611","37,255",..,16,"1,712",..,..,17,799,"1,055",..,..,548,30,..,..,51,148,52,542,433,563,..,..,12,"14,037",401,..,"79,705",16,"31,114",..,..,..,488,"25,424",..,..,..,11,..,"9,295",195,4,"1,994",..,..,..,..,5,835,554,..,..,..,..,255,..,"2,283","3,354",184,"33,725",74,..,361,"7,469",..,"1,060","9,947",277,"1,419",..,"4,081",17,..,..,"7,792",..,25,"9,647",..,..,..,3,5,"2,973",11,"1,079",..,..,..,"1,293",..,..,54,..,140,3,..,..,"6,240",9,1,221,..,..,"1,405",..,40,..,93,"8,370",..,..,196,581,889,..,..,..,..,..,"2,868",605,32,..,514,341,9,..,486,"8,962",12,..,..,..,..,..,..,..,..,"13,622","2,062",..,9,118,262,..,47,..,..,"44,747",309,"131,370","2,548",263,"164,832","23,278",..,..,442,"1,216","89,234",193,62,716,..,..,..,..,..,"2,972",960,67,..,..,627,553,"1,211","5,469",109,"8,530",..,..,76,..,27,..,..,"74,910","9,400",11,9
2015,Algeria,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,302,..,..,..,..,..,496,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,370,..,"3,804",..,..,..,436,..,..,"1,024",..,..,..,395,..,..,..,720,..,..,"1,057",..,..,..,..,..,262,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,449,..,..,..,..,..,..,..,..,..,"1,452",..,..,..,..,..,..,..,..,..,"5,000",..,..,..,..,"14,164",720,..,..,..,..,"1,394",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,445,..,556,..,..,..,..,..,..,..,"74,910",960,..,..
2015,Egypt,62,59,737,..,..,17,..,12,125,125,..,271,427,1,15,260,38,..,204,361,..,1,..,..,..,39,..,99,..,54,51,12,4,..,..,27,372,..,..,30,153,..,16,314,..,..,17,209,30,..,..,90,30,..,..,51,148,52,59,188,185,..,..,12,..,152,..,"1,315",16,950,..,..,..,184,"1,702",..,..,..,11,..,"4,537",74,4,934,..,..,..,..,5,16,1,..,..,..,..,101,..,574,849,80,"6,895",74,..,361,"2,513",..,700,"3,033",123,58,..,"1,402",17,..,..,"2,271",..,25,"2,837",..,..,..,3,5,"1,189",11,60,..,..,..,54,..,..,54,..,52,3,..,..,"1,017",9,1,221,..,..,648,..,40,..,24,282,..,..,70,236,272,..,..,..,..,..,877,247,32,..,199,130,9,..,177,"5,920",12,..,..,..,..,..,..,..,..,"3,813",103,..,9,43,76,..,47,..,..,"10,933",121,..,255,123,"68,975","18,406",..,..,200,824,"78,224",47,62,260,..,..,..,..,..,542,326,16,..,..,17,142,373,"1,857",42,"3,574",..,..,30,..,27,..,..,..,"2,943",11,9
