Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
IDA total,GDP growth (annual %),6.517133199,6.316509001,6.487488307,5.333351295,5.220967572,6.234791324,4.546901677,4.671427677,5.956402797,5.68403711,4.161145239,3.067612139,4.22581063
IDA total,GDP (current US$),7.55429E+11,9.23859E+11,1.08277E+12,1.30041E+12,1.27151E+12,1.46518E+12,1.66894E+12,1.80001E+12,1.97641E+12,2.14786E+12,2.10533E+12,2.0531E+12,2.15779E+12
IDA blend,"Personal remittances, received (% of GDP)",6.071561632,5.432569551,5.284812848,5.04471565,5.470187487,5.221207984,5.23090916,5.173948151,4.945400288,4.681941118,4.870140171,5.084943855,5.533406071
IDA blend,"Personal remittances, received (current US$)",20970437307,25448508328,28652465177,32646656274,33294838373,37115331349,42954950204,46772038321,48616386194,50517832178,49916569195,48290930893,48379642127
IDA blend,GDP growth (annual %),6.386212681,5.949963953,5.887527856,4.378667425,5.689939021,6.275417131,4.999397446,4.54767959,5.83120443,5.7831753,3.873094127,1.532523269,2.717393058
IDA blend,GDP (current US$),3.67264E+11,4.73887E+11,5.47458E+11,6.51561E+11,6.0866E+11,7.10857E+11,8.21176E+11,9.03991E+11,9.83063E+11,1.07899E+12,1.02495E+12,9.49685E+11,9.42181E+11
Indonesia,"Personal remittances, received (% of GDP)",1.895843189,1.569616108,1.428528666,1.3315993,1.258924757,0.915919025,0.775387463,0.785753678,0.834434842,0.959926227,1.122044621,0.955775529,0.885298633
Indonesia,"Personal remittances, received (current US$)",5419620729,5722357517,6174340000,6794200933,6792907280,6916051073,6923970511,7212196578,7614419340,8551164469,9659168639,8906655811,8989529971
Indonesia,GDP growth (annual %),5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.067406366
Indonesia,GDP (current US$),2.85869E+11,3.64571E+11,4.32217E+11,5.10229E+11,5.3958E+11,7.55094E+11,8.92969E+11,9.1787E+11,9.12524E+11,8.90815E+11,8.60854E+11,9.31877E+11,1.01542E+12
IDA only,"Personal remittances, received (% of GDP)",4.94756847,5.043184417,5.162024488,5.586354851,5.361231058,5.355776916,5.731911937,6.187457221,5.961142268,5.78817952,6.020725916,5.549328359,5.29391116
IDA only,"Personal remittances, received (current US$)",17535988330,20736619678,25226683979,32405785097,32240037042,36593443082,43577631260,49957143980,53315073781,56463800552,59689025837,56583677543,60439065468
IDA only,GDP growth (annual %),6.66011253,6.715787763,7.136337271,6.353793921,4.740310367,6.192775698,4.078561719,4.801059262,6.087236526,5.580686595,4.462011394,4.661955972,5.758166128
IDA only,GDP (current US$),3.84283E+11,4.44483E+11,5.2912E+11,6.42111E+11,6.58774E+11,7.48786E+11,8.40446E+11,8.86434E+11,9.83697E+11,1.05748E+12,1.07198E+12,1.09943E+12,1.21632E+12
Isle of Man,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Isle of Man,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Isle of Man,GDP growth (annual %),5.900004534,7.699999759,7.457066333,4.7,2.1,3.4,2,3.2,4.5,5,-0.9,7.4,
Isle of Man,GDP (current US$),3032409189,3422651334,4466100440,5928601103,5487083658,5920177689,6566098382,6433357030,6754330155,7428280402,6792417112,6592627599,
India,"Personal remittances, received (% of GDP)",2.696926349,3.01338412,3.058738527,4.16860994,3.666770975,3.191660978,3.428270092,3.765544552,3.768488566,3.451900122,3.275817292,2.739411693,2.600031827
India,"Personal remittances, received (current US$)",22125089480,28333642280,37216755275,49977276916,49203912009,53479960083,62499075445,68820517838,69970360847,70388642797,68909693353,62744364090,68967175500
India,GDP growth (annual %),7.923428667,8.0607289,7.660824158,3.086699374,7.861882372,8.497586876,5.241314225,5.456387552,6.386106401,7.410227605,7.996253786,8.169526505,7.167888861
India,GDP (current US$),8.20382E+11,9.4026E+11,1.21674E+12,1.1989E+12,1.34189E+12,1.67562E+12,1.82305E+12,1.82764E+12,1.85672E+12,2.03913E+12,2.10359E+12,2.29043E+12,2.65255E+12
Not classified,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Not classified,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Not classified,GDP growth (annual %),,,,,,,,,,,,,
Not classified,GDP (current US$),,,,,,,,,,,,,
Ireland,"Personal remittances, received (% of GDP)",0.242179515,0.232303226,0.218407115,0.230253392,0.242377051,0.296290987,0.31755749,0.311104809,0.300748873,0.27760417,0.207286997,0.19655313,0.179912851
Ireland,"Personal remittances, received (current US$)",512570605.6,539137382.8,589519992.1,633286387.2,572776736.9,658163144.7,755493768.1,700386059.6,718459819,719276879.4,603396879.9,594067882.3,596285186.5
Ireland,GDP growth (annual %),5.667966764,5.044522652,5.309118286,-4.40538057,-5.022238978,1.922042197,3.721000971,0.182644559,1.336920542,8.80052941,25.11725091,4.987582437,7.221788744
Ireland,GDP (current US$),2.11649E+11,2.32083E+11,2.69918E+11,2.75039E+11,2.36316E+11,2.22134E+11,2.37908E+11,2.25129E+11,2.3889E+11,2.59102E+11,2.91092E+11,3.02243E+11,3.3143E+11
"Iran, Islamic Rep.","Personal remittances, received (% of GDP)",0.455725438,0.387534441,0.318679232,0.274582558,0.258900242,0.242470495,0.227934736,0.222091082,0.284543804,0.306116847,0.344671671,0.317440102,0.292943303
"Iran, Islamic Rep.","Personal remittances, received (current US$)",1032000000,1032000000,1115000000,1115000000,1072000000,1181000000,1330000000,1330000000,1330000000,1330000000,1330000000,1330000000,1330000000
"Iran, Islamic Rep.",GDP growth (annual %),3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624446,3.755187367
"Iran, Islamic Rep.",GDP (current US$),2.26452E+11,2.66299E+11,3.49882E+11,4.06071E+11,4.14059E+11,4.8707E+11,5.835E+11,5.98853E+11,4.67415E+11,4.34475E+11,3.85874E+11,4.18977E+11,4.54013E+11
Iraq,"Personal remittances, received (% of GDP)",1.423484257,0.597019108,0.003489417,0.053869788,0.136126488,0.127565825,0.120054053,0.124311364,0.309825292,0.310848099,0.565920029,0.579485487,0.563526017
Iraq,"Personal remittances, received (current US$)",711100000,388900000,3100000,70900000,152000000,176700000,223000000,271000000,727000000,729400000,1004500000,986400000,1088500000
Iraq,GDP growth (annual %),4.400617409,10.15819912,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.6,0.7,2.477664617,13.57221884,-1.671287156
Iraq,GDP (current US$),49954890353,65140293688,88840050497,1.31614E+11,1.11661E+11,1.38517E+11,1.8575E+11,2.18001E+11,2.34648E+11,2.34648E+11,1.77499E+11,1.7022E+11,1.93159E+11
Iceland,"Personal remittances, received (% of GDP)",0.391057513,0.466190865,0.511197922,0.670461702,0.713898312,0.989908021,0.994865425,1.038185265,1.263898956,1.196146374,1.228648544,0.982483191,0.764062746
Iceland,"Personal remittances, received (current US$)",65746661.47,80261365.38,109984043.5,120047856.1,93982234.74,135455942.9,150807159,152863210.9,202647460.6,212412741.4,213098841.8,203531461.1,187115096.1
Iceland,GDP growth (annual %),6.330004316,5.248820113,9.365323113,1.991980807,-6.77721505,-3.435878079,1.881619484,1.296436095,4.1338511,2.080287199,4.467860508,7.351475302,4.603781379
Iceland,GDP (current US$),16812529924,17216417442,21514962937,17905251832,13164652894,13683689802,15158548597,14724078264,16033517529,17758089312,17344165907,20716024757,24489493459
Israel,"Personal remittances, received (% of GDP)",0.264656009,0.317373598,0.324375607,0.291024921,0.244394144,0.244509838,0.22719207,0.266047738,0.261097844,0.277089731,0.283921109,0.301648902,0.280579856
Israel,"Personal remittances, received (current US$)",376900000,488700000,579800000,628500000,507000000,571500000,594600000,684900000,764800000,859000000,853100000,963400000,991200000
Israel,GDP growth (annual %),3.947908904,5.602692325,5.766048662,2.875709421,1.164349499,5.507560152,4.968207043,2.116193517,4.144575228,3.897895909,2.567352135,4.007888724,3.44461203
Israel,GDP (current US$),1.42411E+11,1.53983E+11,1.78743E+11,2.15961E+11,2.07452E+11,2.33733E+11,2.61717E+11,2.57435E+11,2.92917E+11,3.10008E+11,3.00471E+11,3.19378E+11,3.53268E+11
Italy,"Personal remittances, received (% of GDP)",0.220953343,0.209728509,0.208622982,0.307660231,0.321969451,0.375380186,0.383325049,0.442366435,0.442924512,0.4692178,0.524290935,0.509000269,0.500375577
Italy,"Personal remittances, received (current US$)",4093518585,4074256890,4596075667,7355322874,7035548242,7977047600,8725598965,9169473908,9436468284,10096313635,9606441417,9514241686,9740162570
Italy,GDP growth (annual %),0.949666258,2.006586655,1.473868547,-1.050402835,-5.48205504,1.686523403,0.576623022,-2.819013779,-1.728160802,0.113673238,0.923992488,1.118900618,1.68418261
Italy,GDP (current US$),1.85266E+12,1.94263E+12,2.20305E+12,2.39073E+12,2.18516E+12,2.12506E+12,2.27629E+12,2.07282E+12,2.13049E+12,2.15173E+12,1.83227E+12,1.8692E+12,1.94657E+12
Jamaica,"Personal remittances, received (% of GDP)",15.72262907,16.16324567,16.54289413,15.7639868,15.65773954,15.35152938,14.60871587,14.65084303,15.30251304,16.37852673,16.69251001,17.29249158,16.66055013
Jamaica,"Personal remittances, received (current US$)",1761628767,1923735274,2122091021,2156589500,1889494349,2026445825,2105606761,2168136683,2171887541,2268785014,2361233874,2433422796,2462613879
Jamaica,GDP growth (annual %),0.893797936,2.89912535,1.431954037,-0.811736703,-4.336650187,-1.457848415,1.725764011,-0.614918541,0.50381745,0.688117553,0.90484599,1.380658383,0.978556223
Jamaica,GDP (current US$),11204416000,11901911988,12827809965,13680482787,12067478478,13200286270,14413359665,14798716216,14193012191,13852192273,14145469269,14072135209,14781107822
Jordan,"Personal remittances, received (% of GDP)",19.23058889,18.55580895,19.44045644,15.79828384,14.45366978,13.64503077,12.73297936,12.42747297,15.86554357,17.64251223,14.08600182,11.14489886,10.87177119
Jordan,"Personal remittances, received (current US$)",2420874471,2793935120,3326376299,3510160301,3465211268,3622957746,3683943662,3848309859,5342816901,6369718310,5348309859,4374647887,4431971831
Jordan,GDP growth (annual %),8.146583289,8.093331161,8.175719022,7.23240848,5.47658105,2.311392474,2.586784331,2.651170555,2.828766804,3.096330275,2.39169597,2.003733642,2.115732889
Jordan,GDP (current US$),12588665303,15056929760,17110587447,22218617772,23974612130,26551480959,28932299013,30966149506,33675599436,36104372355,37968970381,39252468265,40765867419
Japan,"Personal remittances, received (% of GDP)",0.019030559,0.025979922,0.030650046,0.034386868,0.030480129,0.029551578,0.034620271,0.040939713,0.045849168,0.076981324,0.075751597,0.077749287,0.091421275
Japan,"Personal remittances, received (current US$)",904981240.7,1176988480,1383930644,1732378923,1594532178,1684468955,2131729225,2539577665,2363853398,3733912542,3325097903,3830448522,4443028775
Japan,GDP growth (annual %),1.662670405,1.420006556,1.654183881,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.609093181,1.928757251
Japan,GDP (current US$),4.75541E+12,4.53038E+12,4.51526E+12,5.03791E+12,5.23138E+12,5.7001E+12,6.15746E+12,6.20321E+12,5.15572E+12,4.85041E+12,4.38948E+12,4.92667E+12,4.85995E+12
Kazakhstan,"Personal remittances, received (% of GDP)",0.108574816,0.103192421,0.136377271,0.094101491,0.171887511,0.15235412,0.093293645,0.136051344,0.144275579,0.181279479,0.159592265,0.279844172,0.344055338
Kazakhstan,"Personal remittances, received (current US$)",62021921.33,83589869.94,142991414,125570547.4,198201187.6,225556234.3,179708290.7,282984848.9,341405870.7,401380996.1,294269675.9,384165377.8,560420963.9
Kazakhstan,GDP growth (annual %),9.699999999,10.7,8.9,3.3,1.2,7.3,7.4,4.8,6,4.2,1.2,1.1,4.1
Kazakhstan,GDP (current US$),57123671734,81003884545,1.0485E+11,1.33442E+11,1.15309E+11,1.48047E+11,1.92627E+11,2.07999E+11,2.36635E+11,2.21416E+11,1.84388E+11,1.37278E+11,1.62887E+11
Kenya,"Personal remittances, received (% of GDP)",2.268082854,2.20889712,2.018912106,1.859073641,1.705659354,1.714389395,2.226633491,2.402212382,2.367249884,2.344820258,2.451684119,2.52156462,2.491519543
Kenya,"Personal remittances, received (current US$)",424991045.9,570459274,645207871.4,667317334,631460883.2,685757272.4,934149203.2,1211021439,1304277231,1440846250,1569267846,1744639180,1962255797
Kenya,GDP growth (annual %),5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.405699224,6.10826372,4.563209131,5.878680567,5.357125643,5.718507134,5.878949299,4.862538221
Kenya,GDP (current US$),18737897745,25825524821,31958195182,35895153328,37021512049,40000088347,41953433591,50412754861,55096728048,61448046802,64007750179,69188755511,78757391333
Kyrgyz Republic,"Personal remittances, received (% of GDP)",12.7324666,16.69173342,18.51393602,23.79927471,20.93712085,26.41011628,27.56951448,30.75444629,31.05643552,30.03211424,25.27189147,29.27610457,32.27053226
Kyrgyz Republic,"Personal remittances, received (current US$)",313250258.3,473071915.7,704004667.8,1223272673,981964002.5,1266195469,1708694028,2031374213,2277998114,2242827292,1687701982,1994607958,2485778060
Kyrgyz Republic,GDP growth (annual %),-0.175548229,3.102898691,8.542874896,8.401615957,2.8862947,-0.471566848,5.956274377,-0.2,10.9,4,3.9,4.3,4.7
Kyrgyz Republic,GDP (current US$),2460248026,2834168889,3802566171,5139957785,4690062255,4794357795,6197766119,6605139933,7335027592,7468096567,6678178340,6813092066,7702934800
Cambodia,"Personal remittances, received (% of GDP)",2.601283954,2.525226245,2.150653176,1.815297135,1.367194054,4.958570873,4.75971606,6.08379232,6.588698435,6.604495082,6.56772097,5.99365325,5.838057426
Cambodia,"Personal remittances, received (current US$)",163700000,183700000,185800000,187918000,142213500,557456183.5,610649730.2,855043136.9,1003326431,1103123112,1185470633,1199734452,1294717701
Cambodia,GDP growth (annual %),13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,7.036087179,7.030966776,7.01503011
Cambodia,GDP (current US$),6293046162,7274595707,8639235842,10351914093,10401851851,11242275199,12829541141,14054443213,15227991395,16702610842,18049954289,20016747754,22177200512
Kiribati,"Personal remittances, received (% of GDP)",,11.78413899,10.5076569,10.19019811,10.60834443,10.02427031,9.372678639,9.273653633,9.320781891,9.115591111,8.209572095,9.137589086,9.677910921
Kiribati,"Personal remittances, received (current US$)",,12990238.52,13940691.55,14372521.4,14047575.98,15649980.56,17030625.96,17642506.7,17254064.88,16381031.1,14048045.1,16294959.64,17959541.39
Kiribati,GDP growth (annual %),4.951631626,-0.049295323,2.034947265,-2.091436758,0.802751509,-0.923884657,1.594561102,4.713319136,4.214773912,-0.697828087,10.40540793,5.129750525,0.328439777
Kiribati,GDP (current US$),112133944.3,110234939.8,132671743,141042610.3,132420059.3,156120895.2,181705002.6,190243321.6,185113921.6,179703443.3,171117872.4,178328873,185572501.5
St. Kitts and Nevis,"Personal remittances, received (% of GDP)",5.238811278,4.995920336,4.990705498,5.054302661,5.058643053,6.133799938,5.456615104,6.378053346,6.07067291,2.212479456,2.159314011,2.210471325,2.199570809
St. Kitts and Nevis,"Personal remittances, received (current US$)",30266233.33,32834556.67,36129648.52,40099242.22,38803150.74,47033062.22,44674842.96,51049481.11,51570135.93,20285280.72,20217968.27,21197827.23,21819905.26
St. Kitts and Nevis,GDP growth (annual %),9.695235313,2.917702323,-0.05115964,6.487853972,-3.368479443,-1.466050863,1.783898309,-0.65567257,5.465974008,6.055577599,2.146656524,2.317508505,1.170562676
St. Kitts and Nevis,GDP (current US$),577730934.1,657227386.7,723938700.4,793368441,767066391.8,766785071.2,818728133,800392821.2,849496203.9,916857359.5,936314411.5,958973183.2,992007403.1
"Korea, Rep.","Personal remittances, received (% of GDP)",0.57902067,0.479295532,0.459160569,0.696264951,0.665181006,0.534829012,0.549056083,0.538850241,0.495969309,0.465765038,0.467462262,0.46109562,0.426352838
"Korea, Rep.","Personal remittances, received (current US$)",5200400000,4849500000,5154900000,6978100000,5999500000,5853700000,6602200000,6589100000,6475400000,6573500000,6463900000,6523600000,6526400000
"Korea, Rep.",GDP growth (annual %),3.923677392,5.176153818,5.463396393,2.829223173,0.707509946,6.496793586,3.681688569,2.292397846,2.896204935,3.341447761,2.790236167,2.929304795,3.062768462
"Korea, Rep.",GDP (current US$),8.98137E+11,1.0118E+12,1.12268E+12,1.00222E+12,9.01935E+11,1.0945E+12,1.20246E+12,1.22281E+12,1.3056E+12,1.41133E+12,1.38276E+12,1.4148E+12,1.53075E+12
Kuwait,"Personal remittances, received (% of GDP)",,,,,,0.004165789,0.003658733,0.001501619,0.002425608,0.002360871,0.029908966,0.003648803,0.019198227
Kuwait,"Personal remittances, received (current US$)",,,,,,4808113.945,5635456.26,2613869.436,4224467.043,3839517.358,34265894.53,3992522.746,22951786.93
Kuwait,GDP growth (annual %),10.07595099,7.52024923,5.991661246,2.479843833,-7.076102616,-2.367061944,9.628436082,6.626388081,1.149038847,0.500876982,0.593019617,2.926121132,-3.48154919
